C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_362.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_362.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_362.jpg,-0.45,0.2956731,0,7.002378
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_432.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_432.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_432.jpg,0,0.5467779,0,7.329106
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_500.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_500.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_500.jpg,0,0.7509177,0,7.761968
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_576.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_576.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_576.jpg,0,0.9787848,0,8.532197
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_645.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_645.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_645.jpg,0,0.8751565,0,9.164842
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_715.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_715.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_715.jpg,0,0.6238806,0,9.805248
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_786.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_786.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_786.jpg,0,0.4503201,0,10.13025
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_859.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_859.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_859.jpg,0,0.1934442,0,10.35311
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_57_931.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_57_931.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_57_931.jpg,0,0,0,10.35321
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_003.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_003.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_003.jpg,0,0.0931716,0,10.31711
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_074.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_074.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_074.jpg,0,0.3495045,0,10.46855
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_148.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_148.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_148.jpg,0,0.5706126,0,10.84649
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_222.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_222.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_222.jpg,0,0.792576,0,11.28316
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_299.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_299.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_299.jpg,0,1,0,11.71404
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_375.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_375.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_375.jpg,0,1,0,12.93282
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_454.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_454.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_454.jpg,0,1,0,13.77576
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_536.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_536.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_536.jpg,0,1,0,14.63799
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_619.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_619.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_619.jpg,0,1,0,15.46666
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_696.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_696.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_696.jpg,0,1,0,16.30784
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_776.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_776.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_776.jpg,0,1,0,17.15546
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_854.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_854.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_854.jpg,0,1,0,17.99837
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_58_930.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_58_930.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_58_930.jpg,0,1,0,18.82936
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_004.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_004.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_004.jpg,0,1,0,19.44773
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_078.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_078.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_078.jpg,-0.1,1,0,20.25754
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_151.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_151.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_151.jpg,-0.3,1,0,21.02205
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_225.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_225.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_225.jpg,-0.45,1,0,21.54632
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_303.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_303.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_303.jpg,0,1,0,22.28702
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_382.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_382.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_382.jpg,0,1,0,23.06768
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_465.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_465.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_465.jpg,0,0.9485974,0,23.84666
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_546.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_546.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_546.jpg,0,0.7021867,0,24.43638
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_628.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_628.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_628.jpg,0,0.4070398,0,24.84377
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_695.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_695.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_695.jpg,0,0.2064769,0,24.90978
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_763.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_763.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_763.jpg,0,0.0003564507,0,24.85365
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_832.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_832.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_832.jpg,0,0,0,24.64875
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_901.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_901.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_901.jpg,0,0,0,24.49858
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_50_59_969.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_50_59_969.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_50_59_969.jpg,0,0,0,24.30166
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_042.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_042.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_042.jpg,0,0,0,24.15541
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_111.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_111.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_111.jpg,-0.15,0,0,23.95269
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_194.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_194.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_194.jpg,-0.35,0,0,23.69566
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_275.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_275.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_275.jpg,0,0,0,23.49692
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_346.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_346.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_346.jpg,0,0,0,23.35308
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_429.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_429.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_429.jpg,0,0,0,23.11845
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_511.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_511.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_511.jpg,0,0,0,22.93252
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_582.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_582.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_582.jpg,0,0,0,22.79407
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_664.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_664.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_664.jpg,0,0,0,22.6108
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_742.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_742.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_742.jpg,-0.2,0,0,22.41113
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_820.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_820.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_820.jpg,-0.4,0,0,22.15149
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_900.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_900.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_900.jpg,0,0,0,21.95979
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_00_979.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_00_979.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_00_979.jpg,0,0,0,21.78013
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_060.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_060.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_060.jpg,0,0,0,21.60489
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_138.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_138.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_138.jpg,0,0,0,21.43143
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_219.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_219.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_219.jpg,0,0,0,21.25937
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_299.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_299.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_299.jpg,-0.1,0,0,21.08615
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_378.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_378.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_378.jpg,-0.3,0,0,20.87368
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_455.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_455.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_455.jpg,0,0,0,20.65106
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_537.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_537.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_537.jpg,0,0,0,20.47958
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_619.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_619.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_619.jpg,0,0,0,20.31412
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_685.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_685.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_685.jpg,0,0,0,20.19135
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_753.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_753.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_753.jpg,0,0,0,20.02932
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_836.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_836.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_836.jpg,0,0,0,19.86849
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_905.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_905.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_905.jpg,0,0,0,19.74845
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_01_974.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_01_974.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_01_974.jpg,-0.2,0,0,19.57308
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_02_041.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_02_041.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_02_041.jpg,-0.35,0,0,19.40659
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_02_108.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_02_108.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_02_108.jpg,-0.5500001,0,0,19.12234
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_02_176.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_02_176.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_02_176.jpg,0,0,0,18.96609
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_02_257.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_02_257.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_02_257.jpg,0,0,0,18.78812
C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\center_2022_11_02_22_51_02_324.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\left_2022_11_02_22_51_02_324.jpg,C:\Users\suraj\Desktop\MinorProjectNITP2022\IMG\right_2022_11_02_22_51_02_324.jpg,0,0,0,18.69363
